2026-06-18 17:35:12.045 [] INFO  LeadCreationTest.suiteSetup - Login as USER2 successful
2026-06-18 17:42:50.313 [] INFO  LeadCreationTest.log - [dob] Date of Birth | Expected: 21-03-1989 | Actual: 21-03-1989 | Status: PASS
2026-06-18 17:42:54.218 [] INFO  LeadCreationTest.log - [Search] Alert accepted | Expected: OK clicked | Actual: Accepted | Status: PASS
2026-06-18 17:42:54.219 [] INFO  LeadCreationTest.log - [Search] Click Search | Expected: Customer data fetched | Actual: Clicked | Status: PASS
2026-06-18 17:42:55.212 [] INFO  LeadCreationTest.log - [applicationType] Application Type | Expected: Новый | Actual: Новый | Status: PASS
2026-06-18 17:42:56.802 [] INFO  LeadCreationTest.log - [product] Product | Expected: 01-Микрозайм | Actual: 01-Микрозайм | Status: PASS
2026-06-18 17:42:58.620 [] INFO  LeadCreationTest.log - [subProduct] Sub Product | Expected: Selected | Actual: 0101-Unsecured Micro Loan | Status: PASS
2026-06-18 17:43:00.319 [] INFO  LeadCreationTest.log - [scheme] Scheme | Expected: Selected | Actual: 17502-Микрозайм | Status: PASS
2026-06-18 17:43:01.228 [] INFO  LeadCreationTest.log - [requiredAmount] Requested Amount | Expected: 500000 | Actual: 500,000.00 | Status: PASS
2026-06-18 17:43:01.707 [] INFO  LeadCreationTest.log - [requestedTenure] Requested Tenure | Expected: 12 | Actual: 12 | Status: PASS
2026-06-18 17:43:02.660 [] INFO  LeadCreationTest.log - [Convert] Convert button displayed | Expected: true | Actual: true | Status: PASS
2026-06-18 17:43:34.933 [] ERROR LeadCreationTest.log - [Convert] Convert to Application | Expected: Success | Actual: No toast | Status: FAIL
2026-06-18 17:44:55.104 [] INFO  LeadCreationTest.suiteSetup - Login as USER2 successful
2026-06-18 17:44:55.501 [] INFO  LeadCreationTest.logInfo - [Stage] Current Stage | Value: Lead Creation
2026-06-18 17:44:56.230 [] INFO  LeadCreationTest.log - [New Lead] Button displayed | Expected: true | Actual: true | Status: PASS
2026-06-18 17:45:11.759 [] INFO  LeadCreationTest.log - [New Lead] Clicked New Lead | Expected: Lead form opened | Actual: Clicked | Status: PASS
2026-06-18 17:45:12.278 [] INFO  LeadCreationTest.log - [fName] Customer First Name | Expected: FARRUX | Actual: FARRUX | Status: PASS
2026-06-18 17:45:12.769 [] INFO  LeadCreationTest.log - [famName] Customer Last Name | Expected: RABIYEV | Actual: RABIYEV | Status: PASS
2026-06-18 17:45:15.539 [] INFO  LeadCreationTest.log - [countryCode] Mobile Code +998 | Expected: +998 | Actual: +998 | Status: PASS
2026-06-18 17:45:16.025 [] INFO  LeadCreationTest.log - [mobileNo] Mobile Number | Expected: 984915609 | Actual: 984915609 | Status: PASS
2026-06-18 17:45:16.397 [] INFO  LeadCreationTest.log - [dob] Date of Birth | Expected: 21-03-1989 | Actual: 21-03-1989 | Status: PASS
2026-06-18 17:45:17.477 [] INFO  LeadCreationTest.log - [Save] Displayed | Expected: true | Actual: true | Status: PASS
2026-06-18 17:45:21.005 [] INFO  ToastUtil.findToastMessage - Toast captured: PreLead has been Saved Successfully.Kindly Refer PreLeadId No. 402
2026-06-18 17:45:21.007 [] INFO  LeadCreationTest.log - [Save] Save Lead | Expected: Success | Actual: PreLead has been Saved Successfully.Kindly Refer PreLeadId No. 402 | Status: PASS
2026-06-18 17:45:21.024 [] INFO  LeadCreationTest.logInfo - [Save] Lead ID captured | Value: 402
2026-06-18 17:45:25.936 [] INFO  LeadCreationTest.log - [Lead List] Navigate to Lead List | Expected: Lead List page opened | Actual: Clicked | Status: PASS
2026-06-18 17:45:28.085 [] INFO  LeadCreationTest.log - [Search] Search Lead ID | Expected: 402 | Actual: Searched | Status: PASS
2026-06-18 17:45:33.184 [] INFO  LeadCreationTest.log - [Lead List] Double-click Lead | Expected: Conversion form opened | Actual: Clicked | Status: PASS
2026-06-18 17:45:34.332 [] INFO  LeadCreationTest.log - [idType] ID Type | Expected: PINFL Number | Actual: PINFL Number | Status: PASS
2026-06-18 17:45:34.825 [] INFO  LeadCreationTest.log - [idNumber] ID Number (PINFL) | Expected: 32103895350018 | Actual: 32103895350018 | Status: PASS
2026-06-18 17:45:35.179 [] INFO  LeadCreationTest.log - [dob] Date of Birth | Expected: 21-03-1989 | Actual: 21-03-1989 | Status: PASS
2026-06-18 17:45:39.130 [] INFO  LeadCreationTest.log - [Search] Alert accepted | Expected: OK clicked | Actual: Accepted | Status: PASS
2026-06-18 17:45:39.130 [] INFO  LeadCreationTest.log - [Search] Click Search | Expected: Customer data fetched | Actual: Clicked | Status: PASS
2026-06-18 17:45:40.123 [] INFO  LeadCreationTest.log - [applicationType] Application Type | Expected: Новый | Actual: Новый | Status: PASS
2026-06-18 17:45:41.738 [] INFO  LeadCreationTest.log - [product] Product | Expected: 01-Микрозайм | Actual: 01-Микрозайм | Status: PASS
2026-06-18 17:45:43.565 [] INFO  LeadCreationTest.log - [subProduct] Sub Product | Expected: Selected | Actual: 0101-Unsecured Micro Loan | Status: PASS
2026-06-18 17:45:45.264 [] INFO  LeadCreationTest.log - [scheme] Scheme | Expected: Selected | Actual: 17502-Микрозайм | Status: PASS
2026-06-18 17:45:47.997 [] INFO  LeadCreationTest.log - [OTP] Click Verify Mobile | Expected: OTP sent | Actual: Clicked | Status: PASS
2026-06-18 17:45:48.575 [] INFO  LeadCreationTest.log - [Convert] Convert button displayed | Expected: true | Actual: true | Status: PASS
2026-06-18 17:46:10.627 [] ERROR LeadCreationTest.log - [Convert] Convert to Application | Expected: Success | Actual: No toast | Status: FAIL
2026-06-18 17:47:29.018 [] INFO  LeadCreationTest.suiteSetup - Login as USER2 successful
2026-06-18 17:47:29.346 [] INFO  LeadCreationTest.logInfo - [Stage] Current Stage | Value: Lead Creation
2026-06-18 17:47:30.027 [] INFO  LeadCreationTest.log - [New Lead] Button displayed | Expected: true | Actual: true | Status: PASS
2026-06-18 17:47:36.733 [] INFO  LeadCreationTest.log - [New Lead] Clicked New Lead | Expected: Lead form opened | Actual: Clicked | Status: PASS
2026-06-18 17:47:37.301 [] INFO  LeadCreationTest.log - [fName] Customer First Name | Expected: FARRUX | Actual: FARRUX | Status: PASS
2026-06-18 17:47:37.814 [] INFO  LeadCreationTest.log - [famName] Customer Last Name | Expected: RABIYEV | Actual: RABIYEV | Status: PASS
2026-06-18 17:47:40.553 [] INFO  LeadCreationTest.log - [countryCode] Mobile Code +998 | Expected: +998 | Actual: +998 | Status: PASS
2026-06-18 17:47:41.044 [] INFO  LeadCreationTest.log - [mobileNo] Mobile Number | Expected: 985060622 | Actual: 985060622 | Status: PASS
2026-06-18 17:47:41.411 [] INFO  LeadCreationTest.log - [dob] Date of Birth | Expected: 21-03-1989 | Actual: 21-03-1989 | Status: PASS
2026-06-18 17:47:42.298 [] INFO  LeadCreationTest.log - [loanOfficer] Loan Officer | Expected: USER2 | Actual: Set via JS | Status: PASS
2026-06-18 17:47:42.887 [] INFO  LeadCreationTest.log - [Save] Displayed | Expected: true | Actual: true | Status: PASS
2026-06-18 17:47:46.400 [] INFO  ToastUtil.findToastMessage - Toast captured: PreLead has been Saved Successfully.Kindly Refer PreLeadId No. 403
2026-06-18 17:47:46.400 [] INFO  LeadCreationTest.log - [Save] Save Lead | Expected: Success | Actual: PreLead has been Saved Successfully.Kindly Refer PreLeadId No. 403 | Status: PASS
2026-06-18 17:47:46.416 [] INFO  LeadCreationTest.logInfo - [Save] Lead ID captured | Value: 403
2026-06-18 17:47:51.630 [] INFO  LeadCreationTest.log - [Lead List] Navigate to Lead List | Expected: Lead List page opened | Actual: Clicked | Status: PASS
2026-06-18 17:47:53.846 [] INFO  LeadCreationTest.log - [Search] Search Lead ID | Expected: 403 | Actual: Searched | Status: PASS
2026-06-18 17:48:00.094 [] INFO  LeadCreationTest.log - [Lead List] Double-click Lead | Expected: Conversion form opened | Actual: Clicked | Status: PASS
2026-06-18 17:48:01.227 [] INFO  LeadCreationTest.log - [idType] ID Type | Expected: PINFL Number | Actual: PINFL Number | Status: PASS
2026-06-18 17:48:01.725 [] INFO  LeadCreationTest.log - [idNumber] ID Number (PINFL) | Expected: 32103895350018 | Actual: 32103895350018 | Status: PASS
2026-06-18 17:48:02.153 [] INFO  LeadCreationTest.log - [dob] Date of Birth | Expected: 21-03-1989 | Actual: 21-03-1989 | Status: PASS
2026-06-18 17:48:06.227 [] INFO  LeadCreationTest.log - [Search] Alert accepted | Expected: OK clicked | Actual: Accepted | Status: PASS
2026-06-18 17:48:06.227 [] INFO  LeadCreationTest.log - [Search] Click Search | Expected: Customer data fetched | Actual: Clicked | Status: PASS
2026-06-18 17:48:07.243 [] INFO  LeadCreationTest.log - [applicationType] Application Type | Expected: Новый | Actual: Новый | Status: PASS
2026-06-18 17:48:08.836 [] INFO  LeadCreationTest.log - [product] Product | Expected: 01-Микрозайм | Actual: 01-Микрозайм | Status: PASS
2026-06-18 17:48:10.719 [] INFO  LeadCreationTest.log - [subProduct] Sub Product | Expected: Selected | Actual: 0101-Unsecured Micro Loan | Status: PASS
2026-06-18 17:48:12.423 [] INFO  LeadCreationTest.log - [scheme] Scheme | Expected: Selected | Actual: 17502-Микрозайм | Status: PASS
2026-06-18 17:48:16.188 [] INFO  LeadCreationTest.log - [OTP] Click Verify Mobile | Expected: OTP sent | Actual: Clicked | Status: PASS
2026-06-18 17:48:16.671 [] INFO  LeadCreationTest.log - [OTP] Enter OTP | Expected: 123456 | Actual: 123456 | Status: PASS
2026-06-18 17:48:19.957 [] INFO  LeadCreationTest.log - [OTP] Click Verify OTP | Expected: Verified | Actual: Clicked | Status: PASS
2026-06-18 17:48:20.868 [] INFO  LeadCreationTest.log - [requiredAmount] Requested Amount | Expected: 500000 | Actual: 500,000.00 | Status: PASS
2026-06-18 17:48:21.345 [] INFO  LeadCreationTest.log - [requestedTenure] Requested Tenure | Expected: 12 | Actual: 12 | Status: PASS
2026-06-18 17:48:22.312 [] INFO  LeadCreationTest.log - [Convert] Convert button displayed | Expected: true | Actual: true | Status: PASS
2026-06-18 17:48:54.719 [] ERROR LeadCreationTest.log - [Convert] Convert to Application | Expected: Success | Actual: No toast | Status: FAIL
2026-06-18 17:50:05.866 [] INFO  LeadCreationTest.suiteSetup - Login as USER2 successful
2026-06-18 17:50:06.322 [] INFO  LeadCreationTest.logInfo - [Stage] Current Stage | Value: Lead Creation
2026-06-18 17:50:07.129 [] INFO  LeadCreationTest.log - [New Lead] Button displayed | Expected: true | Actual: true | Status: PASS
2026-06-18 17:50:17.650 [] INFO  LeadCreationTest.log - [New Lead] Clicked New Lead | Expected: Lead form opened | Actual: Clicked | Status: PASS
2026-06-18 17:50:18.186 [] INFO  LeadCreationTest.log - [fName] Customer First Name | Expected: FARRUX | Actual: FARRUX | Status: PASS
2026-06-18 17:50:18.695 [] INFO  LeadCreationTest.log - [famName] Customer Last Name | Expected: RABIYEV | Actual: RABIYEV | Status: PASS
2026-06-18 17:50:21.465 [] INFO  LeadCreationTest.log - [countryCode] Mobile Code +998 | Expected: +998 | Actual: +998 | Status: PASS
2026-06-18 17:50:21.976 [] INFO  LeadCreationTest.log - [mobileNo] Mobile Number | Expected: 985221535 | Actual: 985221535 | Status: PASS
2026-06-18 17:50:22.332 [] INFO  LeadCreationTest.log - [dob] Date of Birth | Expected: 21-03-1989 | Actual: 21-03-1989 | Status: PASS
2026-06-18 17:50:23.196 [] INFO  LeadCreationTest.log - [loanOfficer] Loan Officer | Expected: USER2 | Actual: Set via JS | Status: PASS
2026-06-18 17:50:23.759 [] INFO  LeadCreationTest.log - [Save] Displayed | Expected: true | Actual: true | Status: PASS
2026-06-18 17:50:27.618 [] INFO  ToastUtil.findToastMessage - Toast captured: PreLead has been Saved Successfully.Kindly Refer PreLeadId No. 404
2026-06-18 17:50:27.618 [] INFO  LeadCreationTest.log - [Save] Save Lead | Expected: Success | Actual: PreLead has been Saved Successfully.Kindly Refer PreLeadId No. 404 | Status: PASS
2026-06-18 17:50:27.631 [] INFO  LeadCreationTest.logInfo - [Save] Lead ID captured | Value: 404
2026-06-18 17:50:32.713 [] INFO  LeadCreationTest.log - [Lead List] Navigate to Lead List | Expected: Lead List page opened | Actual: Clicked | Status: PASS
2026-06-18 17:50:34.879 [] INFO  LeadCreationTest.log - [Search] Search Lead ID | Expected: 404 | Actual: Searched | Status: PASS
2026-06-18 17:50:40.479 [] INFO  LeadCreationTest.log - [Lead List] Double-click Lead | Expected: Conversion form opened | Actual: Clicked | Status: PASS
2026-06-18 17:50:41.600 [] INFO  LeadCreationTest.log - [idType] ID Type | Expected: PINFL Number | Actual: PINFL Number | Status: PASS
2026-06-18 17:50:42.155 [] INFO  LeadCreationTest.log - [idNumber] ID Number (PINFL) | Expected: 32103895350018 | Actual: 32103895350018 | Status: PASS
2026-06-18 17:50:42.503 [] INFO  LeadCreationTest.log - [dob] Date of Birth | Expected: 21-03-1989 | Actual: 21-03-1989 | Status: PASS
2026-06-18 17:50:46.408 [] INFO  LeadCreationTest.log - [Search] Alert accepted | Expected: OK clicked | Actual: Accepted | Status: PASS
2026-06-18 17:50:46.408 [] INFO  LeadCreationTest.log - [Search] Click Search | Expected: Customer data fetched | Actual: Clicked | Status: PASS
2026-06-18 17:50:47.431 [] INFO  LeadCreationTest.log - [applicationType] Application Type | Expected: Новый | Actual: Новый | Status: PASS
2026-06-18 17:50:49.087 [] INFO  LeadCreationTest.log - [product] Product | Expected: 01-Микрозайм | Actual: 01-Микрозайм | Status: PASS
2026-06-18 17:50:50.894 [] INFO  LeadCreationTest.log - [subProduct] Sub Product | Expected: Selected | Actual: 0101-Unsecured Micro Loan | Status: PASS
2026-06-18 17:50:52.593 [] INFO  LeadCreationTest.log - [scheme] Scheme | Expected: Selected | Actual: 17502-Микрозайм | Status: PASS
2026-06-18 17:50:56.356 [] INFO  LeadCreationTest.log - [OTP] Click Verify Mobile | Expected: OTP sent | Actual: Clicked | Status: PASS
2026-06-18 17:50:56.826 [] INFO  LeadCreationTest.log - [OTP] Enter OTP | Expected: 123456 | Actual: 123456 | Status: PASS
2026-06-18 17:51:00.255 [] INFO  LeadCreationTest.log - [OTP] Click Verify OTP | Expected: Verified | Actual: Clicked | Status: PASS
2026-06-18 17:51:01.110 [] INFO  LeadCreationTest.log - [requiredAmount] Requested Amount | Expected: 500000 | Actual: 500,000.00 | Status: PASS
2026-06-18 17:51:01.580 [] INFO  LeadCreationTest.log - [requestedTenure] Requested Tenure | Expected: 12 | Actual: 12 | Status: PASS
2026-06-18 17:51:02.743 [] INFO  LeadCreationTest.log - [primarySource] Primary Source | Expected: Self Employed | Actual: Self Employed | Status: PASS
2026-06-18 17:51:03.062 [] INFO  LeadCreationTest.log - [loanOfficer] Loan Officer | Expected: USER2 | Actual: USER2 | Status: PASS
2026-06-18 17:51:03.415 [] INFO  LeadCreationTest.log - [loanStartDate] Loan Start Date | Expected: 01-07-2026 | Actual: 01-07-2026 | Status: PASS
2026-06-18 17:51:03.766 [] INFO  LeadCreationTest.log - [firstEmiDate] First Installment Date | Expected: 01-08-2026 | Actual: 01-08-2026 | Status: PASS
2026-06-18 17:51:20.063 [] INFO  LeadCreationTest.log - [Convert] Convert button displayed | Expected: true | Actual: true | Status: PASS
2026-06-18 17:51:52.443 [] ERROR LeadCreationTest.log - [Convert] Convert to Application | Expected: Success | Actual: No toast | Status: FAIL
2026-06-18 17:53:21.525 [] INFO  LeadCreationTest.suiteSetup - Login as USER2 successful
2026-06-18 17:53:21.891 [] INFO  LeadCreationTest.logInfo - [Stage] Current Stage | Value: Lead Creation
2026-06-18 17:53:22.679 [] INFO  LeadCreationTest.log - [New Lead] Button displayed | Expected: true | Actual: true | Status: PASS
2026-06-18 17:53:30.502 [] INFO  LeadCreationTest.log - [New Lead] Clicked New Lead | Expected: Lead form opened | Actual: Clicked | Status: PASS
2026-06-18 17:53:31.137 [] INFO  LeadCreationTest.log - [fName] Customer First Name | Expected: FARRUX | Actual: FARRUX | Status: PASS
2026-06-18 17:53:31.639 [] INFO  LeadCreationTest.log - [famName] Customer Last Name | Expected: RABIYEV | Actual: RABIYEV | Status: PASS
2026-06-18 17:53:34.374 [] INFO  LeadCreationTest.log - [countryCode] Mobile Code +998 | Expected: +998 | Actual: +998 | Status: PASS
2026-06-18 17:53:34.876 [] INFO  LeadCreationTest.log - [mobileNo] Mobile Number | Expected: 985414447 | Actual: 985414447 | Status: PASS
2026-06-18 17:53:35.247 [] INFO  LeadCreationTest.log - [dob] Date of Birth | Expected: 21-03-1989 | Actual: 21-03-1989 | Status: PASS
2026-06-18 17:53:36.108 [] INFO  LeadCreationTest.log - [loanOfficer] Loan Officer | Expected: USER2 | Actual: Set via JS | Status: PASS
2026-06-18 17:53:36.689 [] INFO  LeadCreationTest.log - [Save] Displayed | Expected: true | Actual: true | Status: PASS
2026-06-18 17:53:40.242 [] INFO  ToastUtil.findToastMessage - Toast captured: PreLead has been Saved Successfully.Kindly Refer PreLeadId No. 405
2026-06-18 17:53:40.243 [] INFO  LeadCreationTest.log - [Save] Save Lead | Expected: Success | Actual: PreLead has been Saved Successfully.Kindly Refer PreLeadId No. 405 | Status: PASS
2026-06-18 17:53:40.261 [] INFO  LeadCreationTest.logInfo - [Save] Lead ID captured | Value: 405
2026-06-18 17:53:44.947 [] INFO  LeadCreationTest.log - [Lead List] Navigate to Lead List | Expected: Lead List page opened | Actual: Clicked | Status: PASS
2026-06-18 17:53:47.127 [] INFO  LeadCreationTest.log - [Search] Search Lead ID | Expected: 405 | Actual: Searched | Status: PASS
2026-06-18 17:53:52.497 [] INFO  LeadCreationTest.log - [Lead List] Double-click Lead | Expected: Conversion form opened | Actual: Clicked | Status: PASS
2026-06-18 17:53:53.651 [] INFO  LeadCreationTest.log - [idType] ID Type | Expected: PINFL Number | Actual: PINFL Number | Status: PASS
2026-06-18 17:53:54.153 [] INFO  LeadCreationTest.log - [idNumber] ID Number (PINFL) | Expected: 32103895350018 | Actual: 32103895350018 | Status: PASS
2026-06-18 17:53:54.506 [] INFO  LeadCreationTest.log - [dob] Date of Birth | Expected: 21-03-1989 | Actual: 21-03-1989 | Status: PASS
2026-06-18 17:53:58.443 [] INFO  LeadCreationTest.log - [Search] Alert accepted | Expected: OK clicked | Actual: Accepted | Status: PASS
2026-06-18 17:53:58.443 [] INFO  LeadCreationTest.log - [Search] Click Search | Expected: Customer data fetched | Actual: Clicked | Status: PASS
2026-06-18 17:53:59.434 [] INFO  LeadCreationTest.log - [applicationType] Application Type | Expected: Новый | Actual: Новый | Status: PASS
2026-06-18 17:54:01.042 [] INFO  LeadCreationTest.log - [product] Product | Expected: 01-Микрозайм | Actual: 01-Микрозайм | Status: PASS
2026-06-18 17:54:02.879 [] INFO  LeadCreationTest.log - [subProduct] Sub Product | Expected: Selected | Actual: 0101-Unsecured Micro Loan | Status: PASS
2026-06-18 17:54:04.582 [] INFO  LeadCreationTest.log - [scheme] Scheme | Expected: Selected | Actual: 17502-Микрозайм | Status: PASS
2026-06-18 17:54:08.341 [] INFO  LeadCreationTest.log - [OTP] Click Verify Mobile | Expected: OTP sent | Actual: Clicked | Status: PASS
2026-06-18 17:54:08.823 [] INFO  LeadCreationTest.log - [OTP] Enter OTP | Expected: 123456 | Actual: 123456 | Status: PASS
2026-06-18 17:54:12.113 [] INFO  LeadCreationTest.log - [OTP] Click Verify OTP | Expected: Verified | Actual: Clicked | Status: PASS
2026-06-18 17:54:13.022 [] INFO  LeadCreationTest.log - [requiredAmount] Requested Amount | Expected: 500000 | Actual: 500,000.00 | Status: PASS
2026-06-18 17:54:13.486 [] INFO  LeadCreationTest.log - [requestedTenure] Requested Tenure | Expected: 12 | Actual: 12 | Status: PASS
2026-06-18 17:54:14.628 [] INFO  LeadCreationTest.log - [primarySource] Primary Source | Expected: Self Employed | Actual: Self Employed | Status: PASS
2026-06-18 17:54:18.330 [] INFO  LeadCreationTest.log - [Calculate EMI] Click Calculate EMI button | Expected: Loan Simulator opened | Actual: Clicked | Status: PASS
2026-06-18 17:54:18.552 [] INFO  LeadCreationTest.log - [loanOfficer] Loan Officer | Expected: USER2 | Actual: USER2 | Status: PASS
2026-06-18 17:54:18.895 [] INFO  LeadCreationTest.log - [loanStartDate] Loan Start Date | Expected: 01-07-2026 | Actual: 01-07-2026 | Status: PASS
2026-06-18 17:54:19.253 [] INFO  LeadCreationTest.log - [firstEmiDate] First Installment Date | Expected: 01-08-2026 | Actual: 01-08-2026 | Status: PASS
2026-06-18 17:54:23.594 [] INFO  LeadCreationTest.log - [Calculate EMI] Click Calculate EMI (modal) | Expected: Repayment calculated | Actual: Clicked | Status: PASS
